"ID","count.0","count.12111","count.12112","count.12113","count.12911","count.12912","count.12913","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12121","count.12122","count.12123","count.12311","count.12312","count.12321","count.12322","count.12323","count.11121","count.11122","count.11123","count.11321","count.11322","count.11323","count.11921","count.11922","count.11923","count.11211","count.11212","count.11213","count.12211","count.12212","count.12313","count.12921","count.12922","count.12923","NUTS_ID"
1,239209,11920,1964,11,1366,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DEB3"
2,1569495,17591,22000,43,0,0,0,116361,181598,390,829,4018,2,656,737,1,3367,268,2,1041,702,1010,234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DE13"
3,14723206,32551,20188,57,1496,1370,8,1445747,1514874,3883,10482,8135,25,15780,11438,32,25471,11226,46,0,0,391,233,0,904395,531941,1265,2962,2807,2,1783,1001,1,0,0,0,0,0,0,0,0,0,"DE14"
4,38436554,97281,66671,204,13368,11160,16,3759955,2061458,8358,35494,33345,92,89054,40117,128,6198,6530,24,0,0,0,0,0,461884,340035,857,6301,5448,17,635,474,0,1372,485,5,108,17,0,0,0,0,"DE11"
5,28314579,1146995,541111,9291,34649,5046,69,1509439,760965,3137,12227,11305,39,19391,7940,36,413954,182813,613,9312,7897,3372,1440,0,38498,27735,60,0,0,0,117,19,0,0,0,0,0,0,13,4340,2330,4,"DE12"
