"ID","count.0","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12311","count.12312","count.12911","count.12912","count.12913","count.19111","count.19112","count.19211","count.19212","count.19213","count.19911","count.19912","count.19913","count.91111","count.91112","count.91113","count.91211","count.91212","count.91213","count.91911","count.91912","count.91913","count.92111","count.92112","count.92113","count.92211","count.92212","count.92213","count.92911","count.92912","count.92913","count.99111","count.99112","count.99113","count.99211","count.99212","count.99911","count.99912","count.99913","NUTS_ID"
1,48805679,16494999,1296829,35302,3635844,288756,7339,18209,1029,38,149756,16594,340,304844,19302,712,238663,11368,518,217,85,9994,831,19,837,273,790,586,7,1816,545,8,197804,16134,599,33384,4024,106,13085,3520,43,33780,2948,83,9320,3032,15,2387,402,9,7942,1144,14,1050,16,3851,1478,9,"ITG1"
