"ID","count.0","count.11111","count.11112","count.11113","count.11121","count.11122","count.11123","count.11311","count.11312","count.11313","count.11321","count.11322","count.11323","count.11911","count.11912","count.11921","count.11922","count.11923","count.12111","count.12112","count.12113","count.12121","count.12122","count.12123","count.12311","count.12312","count.12313","count.12321","count.12322","count.12323","count.12911","count.12912","count.12913","count.12921","count.12922","count.12923","NUTS_ID"
1,29049905,24979,518,363,287256,10906,43033,2397,91,304,19238,814,1973,269,4,218,4,32,630749,87385,52936,1751002,500272,289184,23780,1562,7279,326853,213860,44078,7938,795,24,14834,3755,679,"ES11"
2,57816762,49,0,0,55,17,34,9,0,1,0,0,0,0,0,0,0,0,885110,5861,11381,5059528,1228026,573030,79658,304,3032,589561,201054,64330,17398,224,879,46369,16344,1715,"PT11"
