"ID","count.0","count.255","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19311","count.19312","count.19313","count.19911","count.19912","count.19913","count.91111","count.91112","count.91113","count.91311","count.91312","count.91911","count.91912","count.91913","count.92111","count.92112","count.92113","count.92311","count.92312","count.92313","count.92911","count.92912","count.92913","count.99111","count.99112","count.99113","count.99311","count.99911","count.99912","count.99913","count.99991","count.99992","count.99993","NUTS_ID"
1,50288926,26363,2089834,1400235,3536,7743,9149,16,92127,46969,144,4232743,2660984,5591,9393,2851,9,257974,104176,453,85446,42479,102,6268,418,1,163840,54792,241,117928,60906,208,640,89,32388,22373,40,198136,143947,252,596,32,1,167233,58927,268,62886,40286,72,194,225204,81287,296,1613,1237,9,"DE80"
2,156076,0,0,0,0,0,0,0,0,0,0,6883,1987,28,0,0,0,2219,75,13,454,15,0,0,0,0,1007,0,1,0,0,0,0,0,0,0,0,1777,689,6,0,0,0,29,4,0,0,0,0,0,0,0,0,0,0,0,"PL42"
