"ID","count.0","count.255","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19911","count.19912","count.19913","count.31111","count.31112","count.31113","count.31211","count.31212","count.31213","count.31311","count.31312","count.31911","count.31912","count.31913","count.32111","count.32112","count.91111","count.91112","count.91113","count.91211","count.91212","count.91213","count.91311","count.91312","count.91313","count.91911","count.91912","count.91913","count.91991","count.91992","count.91993","count.92111","count.92112","count.92113","count.92911","count.92912","count.92913","count.99111","count.99112","count.99113","count.99311","count.99312","count.99313","count.99911","count.99912","count.99913","count.99991","count.99992","count.99993","NUTS_ID"
1,42648843,1,2673615,337359,5115,139044,10355,291,898,154,1,123091,27631,322,86266,12848,255,5469,273,10,8866,778,27,3326,402,12,6324,1608,15,402916,43904,884,815,51,1,121,1,11313,947,45,105,4,202266,30695,443,1046,87,4,2163,494,5,36699,7472,106,1995,157,4,10611,449,14,3701,226,5,12850,1402,32,107,43,1,10691,1955,33,115,44,3,"ITF4"
2,413118,0,3138,491,15,0,0,0,0,0,0,0,0,0,27672,5038,148,0,0,0,2143,59,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5741,797,27,323,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"ITF5"
