"ID","count.0","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.11911","count.11912","count.11913","NUTS_ID"
1,63320111,20884,15954,42,265,440,1,7936700,5146191,14843,1838647,862560,3350,143479,14896,208,0,0,0,"PL92"
2,1694839,0,0,0,0,0,0,220186,52397,385,54427,8328,49,962,9,3,0,0,0,"PL62"
3,2,0,0,0,0,0,0,80,0,2,0,0,0,0,0,0,0,0,0,"PL84"
4,13837917,35782,5261,63,2197,220,1,3927142,522970,5906,159739,20060,204,103473,26941,117,1482,284,1,"PL91"
