"ID","count.0","count.255","count.11111","count.11112","count.11113","count.11121","count.11122","count.11123","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12911","count.12912","count.12913","count.19111","count.19112","count.19911","count.19912","count.91111","count.91112","count.91113","count.91911","count.91912","count.91913","count.92111","count.92112","count.92113","count.92911","count.92912","count.92913","count.92991","count.92992","count.99111","count.99112","count.99113","count.99911","count.99912","count.99991","NUTS_ID"
1,1470223,63,37406,6006,46,48288,9203,78,1250,265,3,28929,21438,95,187,275,1,453,37,183,29,4922,849,21,10142,1215,8,31108,27751,55,8909,5278,20,55,1,731,82,3,148,19,14,"EL62"
