"ID","count.0","count.11111","count.11112","count.11113","count.11121","count.11122","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12121","count.12122","count.12123","count.12311","count.12312","count.12313","count.12321","count.12322","count.12323","count.12911","count.12912","count.12913","count.12921","count.12922","count.12923","count.11211","count.11212","count.11213","count.12211","count.12212","count.12213","count.11123","count.11321","count.11322","count.11323","count.11921","count.11922","count.11923","NUTS_ID"
1,12346148,349544,85002,438,275,6,10440,2983,7,12627,2494,15,625119,136085,655,103790,1609,286,335216,61311,242,3545,34,3,14908,4945,31,94,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"DEE0"
2,38031044,2105361,692950,3937,0,0,61850,15315,81,37783,12363,1057,1179206,493028,2476,0,0,0,13976,2210,10,0,0,0,34012,12491,67,0,0,0,3739,678,19,2110,317,3,0,0,0,0,0,0,0,"DEG0"
3,406920,30400,14743,50,0,0,25,67,0,0,0,0,2797,352,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DE92"
4,9251531,658069,388251,1555,57077,19641,11778,3091,34,4746,1443,6,594968,359893,1387,43569,12220,84,8733,6275,16,15224,2375,24,2660,2898,10,389,145,0,94,89,0,6,0,0,154,2126,814,3,1060,46,2,"DE73"
5,27462010,1227748,640653,1803,177999,13392,3777,2838,5,17918,5148,21,1055831,437465,1391,146917,7759,6396,22001,3747,12,9114,193,6,7481,2188,17,958,66,1,11678,5765,20,1993,584,1,1654,7493,243,5,3562,361,3,"DE91"
