"ID","count.0","count.255","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19211","count.19212","count.19213","count.19911","count.19912","count.19913","count.91111","count.91112","count.91113","count.91211","count.91212","count.91213","count.91911","count.91912","count.91913","count.91991","count.92111","count.92112","count.92113","count.92211","count.92212","count.92213","count.92911","count.92912","count.92913","count.99111","count.99112","count.99113","count.99211","count.99213","count.99911","count.99912","count.99913","NUTS_ID"
1,24148950,65,1942898,254350,6666,905024,133853,3276,25747,4499,86,118105,30466,414,76367,12537,238,4927,1447,9,30730,5756,121,1329,207,6,23539,1589,67,160921,14618,570,10027,1228,28,28516,1955,77,430,1665,868,8,112,87,2,1865,951,6,4110,375,10,789,2,14209,561,34,"ES53"
