"ID","count.0","count.255","count.12111","count.12112","count.12113","count.12911","count.12912","count.12913","count.19911","count.19912","count.19913","count.92111","count.92112","count.92113","count.92911","count.92912","count.92913","count.99111","count.99911","count.99912","count.99913","count.11111","count.11112","count.11113","count.11911","count.11912","count.11913","count.12311","count.12312","count.12313","count.19111","count.19112","count.19113","count.91111","count.91112","count.91113","count.91911","count.91912","count.91913","count.92311","count.92312","count.92313","count.99112","count.99113","count.99991","count.99992","count.99993","NUTS_ID"
1,249262,308,20423,1316,48,2202,156,2,618,326,4,2339,321,1,428,14,2,160,803,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SE12"
2,16873855,5005,876874,127786,1654,46881,5831,98,20797,2411,50,72795,27786,138,8490,3533,17,59398,70030,9663,119,223133,70044,852,3690,446,8,28562,2517,43,38938,6645,100,110485,16911,342,28667,1187,56,1271,139,1,8042,122,1480,605,5,"SE21"
