"ID","count.0","count.255","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19311","count.19312","count.19313","count.19911","count.19912","count.19913","count.19991","count.19992","count.19993","count.92111","count.92112","count.92113","count.92311","count.92312","count.92313","count.92911","count.92912","count.92913","count.92991","count.92992","count.99911","count.99912","count.99913","count.99991","count.99992","count.99993","count.91111","count.91911","NUTS_ID"
1,45800840,1,847996,50807,815,207897,13556,242,33788,1429,44,3353577,295265,3472,547043,46229,558,142010,8739,171,28034,3602,36,373,30,1,27766,1803,42,905,24,2,46510,11951,69,2318,654,2,19738,1187,17,76,13,3263,178,5,2114,71,3,0,0,"FI1D"
2,39500173,4666,634482,24523,546,139483,2330,166,26816,1834,36,2621067,87046,2750,761239,13394,792,202818,12202,262,6,0,0,0,0,0,2195,56,1,0,0,0,110493,1922,121,2912,7,6,124823,4139,94,23,5,19956,287,19,549,108,0,1373,5,"SE33"
