"ID","count.0","count.255","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.19111","count.19911","count.19912","count.92111","count.92112","count.92113","count.92911","count.92912","count.92913","count.99111","count.99112","count.99113","count.99911","count.99912","count.99913","NUTS_ID"
1,87251164,84,49045,17,37,40219,5,16,1636,1,8182565,70512,8838,3958980,11014,4433,329724,6366,337,9,1258,26,9246,360,4,144,2,2,116,2,1,407,3,1,"SE33"
