"ID","count.0","count.11111","count.11112","count.11113","count.11131","count.11132","count.11133","count.11211","count.11212","count.11213","count.11231","count.11232","count.11233","count.11911","count.11912","count.11913","count.11931","count.11932","count.11933","count.12111","count.12112","count.12113","count.12131","count.12132","count.12133","count.12211","count.12212","count.12213","count.12231","count.12232","count.12233","count.12911","count.12912","count.12913","count.12931","count.12932","count.12933","count.19931","count.19932","count.19933","count.91131","count.91132","count.91133","count.91231","count.91232","count.91233","count.91931","count.91932","count.91933","count.92131","count.92132","count.92133","count.92231","count.92232","count.92233","count.92931","count.92932","count.92933","count.99131","count.99132","count.99231","count.99232","count.99233","count.99931","count.99932","count.99933","NUTS_ID"
1,74119718,278646,2593,12049,167367,5311,10604,579396,5513,17621,487374,9864,14826,8215,408,116,18546,1043,578,2582011,49053,782162,1007985,30992,76264,530567,10552,25587,939219,36654,38491,5985,174,1276,50607,5605,675,14,1,1,192,133,31,674,136,28,1009,51,247,33126,1117,1686,7022,425,881,7260,661,297,5,5,654,65,1,864,18,2,"ES61"
