"ID","count.0","count.255","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19311","count.19312","count.19313","count.19911","count.19912","count.19913","count.92111","count.92112","count.92113","count.92311","count.92312","count.92313","count.92911","count.92912","count.92913","count.99111","count.99112","count.99311","count.99911","count.99912","count.99913","count.99991","count.99992","NUTS_ID"
1,55295432,1189,3775036,435107,3538,2513634,221271,2474,196620,17422,223,5994,22,2,4260,551,1,21203,1588,18,70086,1985,63,7465,863,5,28740,706,19,138,2,464,12039,391,20,31,10,"SE33"
