"ID","count.0","count.11111","count.11112","count.11113","count.11131","count.11132","count.11133","count.11331","count.11332","count.11911","count.11912","count.11913","count.11931","count.11932","count.11933","count.12111","count.12112","count.12113","count.12131","count.12132","count.12133","count.12311","count.12312","count.12313","count.12331","count.12332","count.12333","count.12911","count.12912","count.12913","count.12931","count.12932","count.12933","count.19131","count.19132","count.19133","count.19931","count.19932","count.19933","count.91131","count.91132","count.91133","count.91931","count.91932","count.91933","count.92131","count.92132","count.92133","count.92931","count.92932","count.92933","count.99131","count.99132","count.99133","count.99931","count.99932","count.99933","NUTS_ID"
1,62960014,104335,8022,160,1353818,117381,1587,537,17,3461,734,8,76721,9415,164,481460,24931,538,5511518,585229,5767,7527,254,4,125173,5371,55,2266,411,4,389818,40554,733,24455,470,19,21365,461,37,65988,1695,53,4391,122,7,54107,666,139,21261,445,32,156311,3435,194,36702,5802,28,"RO22"
2,24735484,11273,3946,16,1970,1843,4,0,0,15,10,0,2822,350,9,157249,84392,241,1120165,348279,1775,0,0,0,0,0,0,5360,3381,4,69236,24479,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RO31"
